wand_ids;layer;postion[mm];diameters[mm];class;pore_ids_ct;sphericity;volume [mm3]
fit23;9;105.598589783;0.231254444;oel;6509;0.64;0.002056177
fit23;9;106.09521759;0.257315457;oel;5327;0.57;0.003726788
fit23;9;106.217539673;0.217945337;oel;6212;0.64;0.002184669
fit23;9;110.95628631599999;0.397350669;oel;5907;0.58;0.011951285
fit23;9;114.06847656299999;0.385326058;oel;7054;0.49;0.006039756
fit23;9;114.660448914;0.358743995;oel;7561;0.59;0.0079673
fit23;9;114.916979675;0.355654866;oel;6869;0.6;0.005783065
fit23;9;115.864012604;0.588149488;oel;6763;0.41;0.012465935
fit23;9;115.925005798;0.589951634;oel;7206;0.49;0.014264763
fit23;9;116.591517334;0.193201318;oel;3167;0.7;0.002184822
fit23;9;116.616068726;0.221245438;oel;3020;0.62;0.002313362
fit23;9;117.149615173;0.353240162;oel;2955;0.57;0.003341412
fit23;9;118.423979645;0.234970391;oel;7144;0.63;0.002827036
fit23;9;119.060706024;0.234060138;oel;898;0.62;0.003341123
fit23;9;124.820208435;0.276969254;oel;170;0.61;0.003341037
fit23;9;126.020129089;0.231251121;oel;969;0.69;0.002441727
fit23;9;126.831648712;0.330905914;oel;1285;0.53;0.002184618
fit23;9;126.995093231;0.282100111;oel;1481;0.67;0.004240858
fit23;9;127.167532806;0.318378747;oel;3992;0.58;0.005140196
fit23;9;127.302897339;0.289890587;oel;6203;0.56;0.002570392
fit23;9;127.337912445;0.275620669;oel;4774;0.6;0.003726936
fit23;9;127.38133514399999;0.257316023;oel;6270;0.59;0.002056041
fit23;9;127.746668701;0.382676482;oel;4565;0.59;0.01118048
fit23;9;127.963896637;0.277430207;oel;5167;0.61;0.004112281
fit23;9;127.96822631799999;0.481684089;oel;6130;0.54;0.014135505
fit23;9;128.20318115199998;0.242039472;oel;4599;0.69;0.003855046
fit23;9;128.248076324;0.22880578;oel;4992;0.61;0.002441694
fit23;9;128.262125854;0.510467112;oel;6268;0.49;0.01169444
fit23;9;128.418833618;0.257319778;oel;4918;0.65;0.004883065
fit23;9;128.437064056;0.339264274;oel;5810;0.57;0.006039656
fit23;9;128.536822205;0.238206446;oel;5632;0.63;0.002698715
fit23;9;128.580695038;0.434083462;oel;6052;0.57;0.006296699
fit23;9;128.795710449;0.323121607;oel;933;0.54;0.002827429
fit23;9;129.064204102;0.319158494;oel;1658;0.54;0.002441701
fit23;9;129.14408004799998;0.476069421;oel;941;0.47;0.003598343
fit23;9;129.313387756;0.328691155;oel;1322;0.5;0.002698838
fit23;9;129.453535919;0.446494401;oel;502;0.5;0.005397324
fit23;9;129.457323914;0.48241505;oel;1148;0.54;0.014778199
fit23;9;129.906229858;0.239525586;oel;1366;0.61;0.002698867
fit23;9;130.23239410399998;0.465816587;oel;1814;0.47;0.005782806
fit23;9;130.516428833;0.327040821;oel;1313;0.59;0.007582037
fit23;9;130.737009888;0.399015903;oel;6275;0.49;0.002827595
fit23;9;130.919157867;0.311973363;oel;855;0.6;0.005011586
fit23;9;132.07675827;0.214112729;oel;6602;0.61;0.002056072
fit23;9;132.113158112;0.543507934;oel;7445;0.49;0.010665897
fit23;9;132.131842499;0.382756472;oel;1836;0.54;0.008866721
fit23;9;132.456591492;0.400594234;oel;2597;0.6;0.008482111
fit23;9;132.608176117;0.233163565;oel;3186;0.59;0.002184773
fit23;9;133.743704681;0.262217134;oel;2596;0.62;0.003598057
fit23;9;134.228392487;0.32713756;oel;1885;0.53;0.00218451
fit23;9;135.822840576;0.345434666;oel;4204;0.49;0.004755245
fit23;9;135.919775848;0.335441083;oel;3502;0.57;0.006297158
fit23;9;136.097365265;0.559841573;oel;4112;0.55;0.02094724
fit23;9;136.113230591;0.455350876;oel;4290;0.49;0.007581674
fit23;9;136.37169540399998;0.484725982;oel;3560;0.54;0.009124223
fit23;9;136.375613098;0.238481894;oel;4131;0.61;0.002956017
fit23;9;136.441080933;0.490773171;oel;2877;0.59;0.032255735
fit23;9;136.490313416;0.234289199;oel;3154;0.69;0.003084424
fit23;9;136.721529846;0.798169851;oel;3708;0.42;0.028528571
fit23;9;136.722338562;0.469412178;oel;4010;0.59;0.023774341
fit23;9;137.13302124;1.021084905;oel;3576;0.59;0.306880414
fit23;9;137.13575256299998;0.281485796;oel;707;0.59;0.00462615
fit23;9;137.173647766;0.234439835;oel;6878;0.59;0.002441545
fit23;9;137.233736877;0.442815661;oel;6322;0.53;0.005783121
fit23;9;137.244273071;1.622699142;oel;7156;0.47;0.287986964
fit23;9;137.357043152;0.21409969;oel;7316;0.61;0.002698673
fit23;9;137.463328247;0.231245503;oel;7173;0.65;0.002955563
fit23;9;137.65870178199998;0.80978632;oel;6705;0.45;0.02480205
fit23;9;137.748209839;0.311078519;oel;7198;0.55;0.002313231
fit23;9;137.760516052;0.302962363;oel;278;0.59;0.00436914
fit23;9;137.769533997;0.23520875;oel;7389;0.57;0.002184696
fit23;9;137.785548096;0.323324353;oel;7554;0.59;0.005140578
fit23;9;137.968088989;0.342260182;oel;7615;0.55;0.003983685
fit23;9;137.969408875;0.231170535;oel;6902;0.59;0.002056304
fit23;9;138.09263122599998;0.576846838;oel;6659;0.48;0.015421675
fit23;9;138.11438262899998;0.262909681;oel;1186;0.63;0.004369535
fit23;9;138.1145047;0.219966799;oel;7141;0.61;0.002184551
fit23;9;138.187914734;0.277428597;oel;6956;0.64;0.004112449
fit23;9;138.371943359;0.302927613;oel;6960;0.59;0.006554157
fit23;9;138.528208618;0.422458798;oel;6557;0.48;0.005011696
fit23;9;138.56051910399998;0.545846283;oel;6807;0.55;0.020304402
fit23;9;138.639590149;0.305396557;oel;6571;0.59;0.00552605
fit23;9;138.816798096;0.496511161;oel;1450;0.52;0.01169439
fit23;9;138.948885803;0.25731191;oel;1562;0.61;0.002698846
fit23;9;139.192919617;0.367830157;oel;1473;0.6;0.006168137
fit23;9;139.605036621;0.263518989;oel;1856;0.57;0.002570424
fit23;10;1.575047607000002;0.437151283;oel;2775;0.58;0.020304365
fit23;10;3.524262543000006;0.3385185;oel;4252;0.58;0.008095925
fit23;10;4.063096161000004;0.339422643;oel;4526;0.59;0.009381074
fit23;10;4.079018707000003;0.927760005;oel;4402;0.4;0.030971017
fit23;10;4.280728455000002;0.233856618;oel;4686;0.57;0.002056032
fit23;10;4.5935488890000045;0.239531532;oel;4465;0.65;0.003212563
fit23;10;4.664353485000007;0.311079293;oel;3484;0.56;0.003212778
fit23;10;4.732327576000003;0.429824322;oel;3137;0.53;0.011566006
fit23;10;5.0772792050000035;0.553346097;oel;3467;0.52;0.014264476
fit23;10;5.131211395000001;0.32313785;oel;3336;0.56;0.002955707
fit23;10;5.184331055000001;0.636846781;oel;3595;0.57;0.038295653
fit23;10;5.298352356000002;0.345091343;oel;3333;0.5;0.003598453
fit23;10;5.377133484000005;0.317247033;oel;3638;0.63;0.008095776
fit23;10;5.563885803000005;0.416128576;oel;3462;0.48;0.004497814
fit23;10;5.761353607000004;0.548915863;oel;3750;0.39;0.012594269
fit23;10;5.787270660000004;0.626233757;oel;3446;0.46;0.013750409
fit23;10;5.826787109000001;0.27246505;oel;3587;0.59;0.00321275
fit23;10;5.920872803000002;0.507153392;oel;3805;0.51;0.01053788
fit23;10;5.948002930000001;0.43116039;oel;3898;0.52;0.01105181
fit23;10;6.116200562000003;0.231252998;oel;4043;0.59;0.00231332
fit23;10;6.280362244000003;0.275620967;oel;2474;0.59;0.0034699
fit23;10;6.403313751000006;0.219320372;oel;3258;0.66;0.002313383
fit23;10;6.491353149000005;0.259826362;oel;3276;0.69;0.003726586
fit23;10;6.604016418000008;0.545238912;oel;3810;0.41;0.015935285
fit23;10;6.744923706000002;0.236153349;oel;4156;0.55;0.002313322
fit23;10;6.914792175000002;0.272871405;oel;4716;0.62;0.005397227
fit23;10;6.957471008000006;0.470694304;oel;3941;0.58;0.014907211
fit23;10;7.336754913000007;0.422979474;oel;4351;0.57;0.011823032
fit23;10;8.516701813000005;0.327040821;oel;20;0.5;0.004240801
fit23;10;9.022484894000002;2.384689331;oel;1930;0.44;0.61016041
fit23;10;9.376256104000007;0.220329881;oel;1455;0.67;0.002056026
fit23;10;11.292718048000005;0.310320944;oel;1947;0.61;0.004241054
fit23;10;13.185597534000003;0.356827766;oel;1506;0.47;0.002827099
fit23;10;15.341920013000006;0.255081683;oel;351;0.59;0.002698769
fit23;10;16.985959167000004;0.262215674;oel;4678;0.65;0.003212834
fit23;10;18.918519135000004;0.29854697;oel;7027;0.64;0.003983654
fit23;10;21.569409485;0.434104294;oel;7546;0.47;0.005268995
fit23;10;22.011815186000007;0.302947313;oel;7599;0.58;0.003855073
fit23;10;23.530823822000002;0.236960739;oel;3312;0.64;0.002184933
fit23;10;24.963963623000005;0.434107184;oel;7606;0.58;0.013750327
fit23;10;32.57529937700001;0.247223631;oel;6302;0.59;0.002441629
fit23;10;33.11031066900001;0.384315163;oel;6293;0.55;0.005654345
fit23;10;34.089860077000004;0.334736437;oel;6711;0.51;0.002827246
fit23;10;35.40892326400001;0.231252998;oel;6786;0.66;0.003341345
fit23;10;37.38045799300001;0.30695653;oel;3021;0.64;0.006939521
fit23;10;46.212395782;0.236160859;oel;6336;0.64;0.003598192
fit23;10;47.758381958;0.334736437;oel;1567;0.6;0.007710544
fit23;10;50.622828598000005;0.271753967;oel;4954;0.61;0.002955675
fit23;10;53.846807594000005;0.252520621;oel;6262;0.52;0.002184585
fit23;10;54.901301498;0.231252581;oel;5150;0.59;0.002056172
fit23;10;55.473757858000006;0.262217134;oel;114;0.61;0.002056072
fit23;10;57.965358849000005;0.396241605;oel;7624;0.47;0.004497727
fit23;10;60.32437622100001;0.642297745;oel;5217;0.43;0.009509585
fit23;10;60.551338787000006;0.31107682;oel;5266;0.54;0.002441734
fit23;10;60.774945374000005;0.371110171;oel;4967;0.53;0.004240843
fit23;10;60.82248556100001;0.33140707;oel;5253;0.54;0.004112283
fit23;10;63.625136967;0.274032742;oel;5393;0.51;0.002056123
fit23;10;64.604416008;0.206015795;oel;5592;0.64;0.002056148
fit23;10;64.89637577100001;0.276401818;oel;5807;0.58;0.002827148
fit23;10;66.428134317;0.257314533;oel;2870;0.58;0.002827226
fit23;10;66.790911968;0.446184814;oel;2196;0.52;0.006682546
fit23;10;71.95003044100001;0.214098349;oel;2215;0.64;0.002056099
fit23;10;74.777178402;0.294251591;oel;7366;0.49;0.003084183
fit23;10;75.44611084;0.397867709;oel;4238;0.53;0.008224597
fit23;10;75.92474376700001;0.851923048;oel;6387;0.44;0.02441676
fit23;10;76.291785355;0.268089741;oel;6319;0.59;0.0030843
fit23;10;76.55441486400001;0.367708504;oel;6260;0.57;0.005654399
fit23;10;77.25780212400001;0.311597973;oel;6155;0.64;0.007967555
fit23;10;78.65173446700001;0.257314891;oel;6452;0.57;0.002056074
fit23;10;84.135274048;0.262961894;oel;6159;0.51;0.00282716
fit23;10;86.02816307100001;0.428197145;oel;2533;0.55;0.006168576
fit23;10;86.84925567600001;0.244898528;oel;3069;0.63;0.00321265
fit23;10;87.615824814;0.434103847;oel;1293;0.61;0.014264458
fit23;10;90.32718956000001;0.313146442;oel;2696;0.64;0.006425404
fit23;10;93.06241333;0.21409902;oel;5616;0.67;0.002184642
fit23;10;93.088847275;0.23952204;oel;5748;0.66;0.003598229
fit23;10;93.269898529;0.409968138;oel;5673;0.49;0.005654439
fit23;10;94.28408729600001;0.323125333;oel;2412;0.53;0.004883323
fit23;10;95.175444717;0.284739733;oel;2509;0.61;0.004240758
fit23;10;95.228865738;0.267212898;oel;2511;0.59;0.002056148
fit23;10;96.63349449200001;0.236019045;oel;27;0.61;0.002827208
fit23;10;99.529435272;0.322022587;oel;5344;0.56;0.003726756
fit23;10;100.966641541;0.340425104;oel;3755;0.59;0.008481598
fit23;10;102.04570495600001;0.54817462;oel;3706;0.5;0.010923394
fit23;10;105.063294525;0.262217879;oel;6676;0.63;0.003212774
fit23;10;106.733143921;0.27175504;oel;6904;0.62;0.002313116
fit23;10;108.11634552000001;0.214099243;oel;5115;0.64;0.0020561
fit23;10;108.38965332000001;0.197525367;oel;5034;0.67;0.002184629
fit23;10;108.663243408;0.214097619;oel;7481;0.59;0.002441657
fit23;10;111.04987442000001;0.403074026;oel;6242;0.53;0.010152138
fit23;10;114.963593597;0.334738731;oel;2107;0.56;0.006296924
fit23;10;115.366360779;0.225679561;oel;2152;0.64;0.002056178
fit23;10;115.448830719;0.271755397;oel;1439;0.64;0.00205618
fit23;10;117.14283477800001;0.272806704;oel;3103;0.59;0.002698682
fit23;10;117.196721191;0.325514287;oel;2957;0.51;0.002056088
fit23;10;119.28117095900001;0.262730211;oel;565;0.65;0.003855287
fit23;10;123.35725128200001;0.401589483;oel;7566;0.57;0.009124059
fit23;10;125.027089233;0.294250935;oel;3397;0.62;0.006039911
fit23;10;127.716931458;0.268189251;oel;3414;0.61;0.003983745
fit23;10;130.922562714;0.249008313;oel;1730;0.68;0.004112311
fit23;10;131.518193359;0.214097217;oel;137;0.64;0.002056156
fit23;10;134.53815185500002;0.232547522;oel;5535;0.64;0.002313149
fit23;10;135.438283081;0.223048925;oel;5576;0.61;0.002441648
fit23;10;136.604077454;0.214099243;oel;5166;0.64;0.002441674
fit23;10;137.13914978000003;0.266914576;oel;5407;0.57;0.004112302
fit23;10;137.210881348;0.37082985;oel;5273;0.6;0.00668249
fit23;10;137.72230255099998;0.231253415;oel;5122;0.63;0.002827195
fit23;10;138.531437988;0.327039927;oel;4313;0.59;0.003469752
fit23;10;139.261716003;0.92225337;oel;4224;0.54;0.079675376
fit23;10;139.366818542;0.231253833;oel;4437;0.59;0.002570159
fit23;10;139.568196411;0.3233971;oel;5143;0.56;0.00308418
fit23;11;0.03857696500000429;0.276400059;oel;5772;0.61;0.003084226
fit23;11;0.15149200399997653;0.257314533;oel;5561;0.59;0.00231316
fit23;11;0.5588177490000135;0.241019845;oel;4421;0.59;0.002698705
fit23;11;0.8843258670000012;0.404420108;oel;4532;0.62;0.018633764
fit23;11;0.9954403689999936;0.401371032;oel;4422;0.5;0.008096028
fit23;11;1.1870526120000022;0.208066612;oel;4485;0.67;0.002184642
fit23;11;1.6174954219999904;0.238481507;oel;4474;0.67;0.003084248
fit23;11;1.8903836060000003;0.234932467;oel;4511;0.57;0.002313154
fit23;11;2.0992153930000086;0.227702513;oel;5514;0.59;0.00244166
fit23;11;2.6036938479999776;0.289890677;oel;5559;0.57;0.003469723
fit23;11;2.6223248289999788;0.276401639;oel;5593;0.57;0.003983792
fit23;11;4.5855816650000065;0.278987646;oel;6042;0.61;0.002827192
fit23;11;4.88490570099998;0.490869343;oel;5902;0.53;0.017862739
fit23;11;5.383997803;0.338980764;oel;5948;0.6;0.01015219
fit23;11;5.749583129999991;0.274244398;oel;1760;0.64;0.003983787
fit23;11;6.16987121599999;0.214099243;oel;1681;0.61;0.002184625
fit23;11;6.537974243000008;0.313585907;oel;1727;0.57;0.006039974
fit23;11;6.977099303999978;0.424380809;oel;1740;0.49;0.011694305
fit23;11;7.610499268000012;0.33091253;oel;365;0.59;0.003726755
fit23;11;8.767809752999995;0.275032699;oel;2091;0.55;0.00231316
fit23;11;8.775248412999986;0.225679561;oel;2159;0.61;0.002441648
fit23;11;9.401541594999998;0.418060541;oel;2062;0.44;0.009381067
fit23;11;9.502802734;0.214467049;oel;2454;0.64;0.002056123
fit23;11;10.440157775999978;0.236021355;oel;5974;0.61;0.002827203
fit23;11;10.607302551000004;0.262962252;oel;5622;0.64;0.00359822
fit23;11;10.766344909999987;0.236020669;oel;5835;0.7;0.003598297
fit23;11;12.376921538999994;0.422407836;oel;3507;0.6;0.013878896
fit23;11;12.982710723999986;0.257315636;oel;3427;0.62;0.004112267
fit23;11;13.162108306999997;0.276400685;oel;3416;0.58;0.00411226
fit23;11;14.994433289;0.272043139;oel;3483;0.63;0.005011814
fit23;11;16.892596129999987;0.248768762;oel;704;0.63;0.003084177
fit23;11;17.315882567999992;0.356830716;oel;778;0.51;0.002056205
fit23;11;19.411074523999986;0.276401818;oel;1140;0.51;0.002698659
fit23;11;20.433867339999992;0.31915912;oel;821;0.54;0.00269867
fit23;11;22.659876709000002;0.237524644;oel;3256;0.64;0.002570149
fit23;11;25.230109099999993;0.20806776;oel;1033;0.69;0.002313174
fit23;11;26.682101134999996;0.326958895;oel;4386;0.57;0.006039914
fit23;11;32.341597443;0.270877063;oel;5862;0.59;0.003084214
fit23;11;33.259512787000006;0.258104771;oel;7009;0.6;0.003469754
fit23;11;33.629210357999995;0.43405953;oel;7058;0.49;0.006939403
fit23;11;34.045248871;0.268792629;oel;6981;0.61;0.0033412
fit23;11;34.46210754399999;0.334737599;oel;7012;0.5;0.00282717
fit23;11;35.56118286099999;0.335189372;oel;6991;0.6;0.008738501
fit23;11;35.88309371899999;0.425580204;oel;6987;0.49;0.010409062
fit23;11;36.42162979099999;0.262487352;oel;6768;0.59;0.002570136
fit23;11;38.4296521;0.571895778;oel;4219;0.49;0.025316015
fit23;11;39.370089417;0.409968019;oel;4199;0.46;0.00501183
fit23;11;39.876673584;0.217784986;oel;6064;0.64;0.00205608
fit23;11;41.622050171;0.271754682;oel;2978;0.56;0.002698702
fit23;11;45.000002746999996;0.311077148;oel;2692;0.55;0.002184676
fit23;11;48.374457245;0.279996961;oel;7114;0.57;0.002441681
fit23;11;52.779646759;0.214100376;oel;3105;0.61;0.00205619
fit23;11;55.358078842;0.319157898;oel;6664;0.6;0.004626324
fit23;11;55.454831009;0.272806287;oel;7361;0.55;0.002056131
fit23;11;61.588879471;0.214097679;oel;138;0.59;0.00205614
fit23;11;63.99596870399999;0.231254652;oel;4988;0.57;0.002056185
fit23;11;65.32936943099999;0.319603443;oel;2403;0.59;0.002570217
fit23;11;65.499138718;0.276397973;oel;5956;0.61;0.002056079
fit23;11;65.945513134;0.257314712;oel;5176;0.6;0.003469735
fit23;11;70.241222982;0.214100569;oel;4450;0.59;0.002056136
fit23;11;70.99892080299999;0.373661071;oel;4759;0.62;0.009381164
fit23;11;74.60160792399999;0.181951225;oel;7161;0.64;0.002056178
fit23;11;77.409956818;0.229428351;oel;261;0.63;0.002955612
fit23;11;78.576160316;0.241984293;oel;5606;0.64;0.003469736
fit23;11;78.84226263;0.255085975;oel;5945;0.67;0.003855347
fit23;11;79.85086238899999;0.251053512;oel;5656;0.63;0.003983839
fit23;11;90.950068359;0.214098796;oel;4827;0.66;0.002313185
fit23;11;91.348828201;0.276400596;oel;5134;0.59;0.002313166
fit23;11;93.292128448;0.232549757;oel;6384;0.62;0.002313175
fit23;11;94.63468254099999;0.323124141;oel;6277;0.59;0.005911455
fit23;11;94.85574233999999;0.19319728;oel;6507;0.7;0.002056113
fit23;11;96.433514481;0.241143689;oel;3124;0.64;0.003341161
fit23;11;106.87343872099999;0.23125264;oel;6601;0.68;0.003469697
fit23;11;116.543478851;0.208071932;oel;3624;0.67;0.002056026
fit23;11;132.803049927;0.476075888;oel;5292;0.6;0.020176273
fit23;11;134.080855255;0.277428627;oel;5111;0.65;0.003855096
fit23;11;136.650973206;0.323126376;oel;5643;0.59;0.003084055
fit23;11;136.806246643;0.307360888;oel;6338;0.62;0.005526265
fit23;11;137.89055908199998;0.380054355;oel;3545;0.57;0.012208146
fit23;11;139.769213562;0.476079851;oel;3329;0.47;0.004369486
fit23;11;139.769968872;0.25001514;oel;2983;0.51;0.002056109
fit23;11;139.94785583499998;0.442825556;oel;3505;0.49;0.006425565
fit23;12;0.0016680909999990945;0.290813148;oel;4942;0.6;0.00462605
fit23;12;0.004597778000004382;0.233289689;oel;5089;0.61;0.0026989
fit23;12;0.04332458500000769;1.192804456;oel;4120;0.36;0.080189183
fit23;12;0.043347473000011405;0.428197145;oel;4871;0.52;0.012979501
fit23;12;0.0544329829999981;0.188817784;oel;4040;0.73;0.002056021
fit23;12;0.058598633000002565;0.305850267;oel;5050;0.56;0.004883561
fit23;12;0.06548034700000471;1.771941066;oel;5012;0.5;0.430633694
fit23;12;0.1267596440000034;0.339481711;oel;3730;0.6;0.006939689
fit23;12;0.13894378700000232;0.50714922;oel;4546;0.58;0.013622249
fit23;12;0.22768127400000537;0.315241277;oel;4024;0.61;0.00411219
fit23;12;0.23112213100000645;0.271757156;oel;4840;0.61;0.002827085
fit23;12;0.24194824200000653;0.342936099;oel;4346;0.65;0.011694095
fit23;12;0.2749224850000047;0.234733626;oel;3621;0.55;0.002184517
fit23;12;0.275326843000002;0.394219637;oel;4122;0.6;0.008096275
fit23;12;0.3014727780000044;0.224094868;oel;4343;0.61;0.002184547
fit23;12;0.38419067400000984;0.413307071;oel;4461;0.48;0.006554005
fit23;12;0.3875170900000029;0.370840907;oel;4460;0.55;0.007839256
fit23;12;0.4396029660000096;0.236224189;oel;4603;0.59;0.002570045
fit23;12;0.44227325399999984;0.449496865;oel;5153;0.61;0.024544824
fit23;12;0.44749176000000546;1.412126541;oel;3956;0.4;0.092911743
fit23;12;0.5513735960000048;0.55793041;oel;4268;0.5;0.016449649
fit23;12;0.6649600220000025;0.688232243;oel;4013;0.4;0.019276174
fit23;12;0.9028140260000015;0.413108468;oel;4515;0.55;0.004498136
fit23;12;0.986195679000005;0.227434233;oel;4448;0.69;0.003212569
fit23;12;1.041302795000007;0.376670897;oel;4244;0.54;0.008224878
fit23;12;1.1009188840000093;0.367378622;oel;4075;0.56;0.00539752
fit23;12;1.1293383790000036;0.478741676;oel;5490;0.52;0.011565713
fit23;12;1.2278567500000008;0.41917944;oel;5191;0.58;0.01118064
fit23;12;1.2449771120000008;2.592225313;oel;7178;0.34;0.842502654
fit23;12;1.2726947020000097;0.250260174;oel;4920;0.59;0.002570013
fit23;12;1.2863131710000033;0.317381471;oel;5259;0.63;0.006810599
fit23;12;1.431576843000002;0.276398838;oel;6663;0.54;0.002827127
fit23;12;1.4401293949999996;0.355413675;oel;4391;0.61;0.006939321
fit23;12;1.4571276860000069;0.391687691;oel;4761;0.58;0.012593618
fit23;12;1.5083132930000005;0.688231647;oel;6506;0.43;0.018762581
fit23;12;1.6583987430000064;0.28504324;oel;5336;0.62;0.004497997
